label_true	label_predicted	Danish	Dutch	English	Finnish	French	German	Hungarian	Italian	Japanese	Korean	Mandarin	Polish	Portuguese	Russian	Spanish	Swedish	Turkish	Estonian	Arabic	Basque	Catalan
Russian	Russian	0.045381453	0.15248117	0.021910593	0.010366412	0.07602567	0.14279829	0.005921347	0.03476765	0.0033360156	0.022520093	0.0015996299	0.26212373	0.12884822	0.78580177	0.017216608	0.05593355	0.48421264	0.062331934	0.039490696	0.002687216	0.005713935
German	Dutch	0.016043378	0.49077618	0.17499813	0.0071294955	0.12868777	0.45553756	0.010374023	0.20778094	0.019752322	0.012402677	0.049519848	0.018521218	0.14895968	0.28627935	0.16129665	0.09344373	0.24975726	0.28340995	0.2632613	0.2491719	0.21100982
Korean	Korean	0.0698519	0.09782935	0.14055656	0.10347482	0.09504803	0.044919945	0.11235723	0.18614027	0.09946422	0.8468841	0.24138509	0.08086853	0.109757066	0.058220647	0.11175235	0.1679393	0.11965601	0.012792653	0.1769089	0.03164651	0.044072364
Estonian	Russian	0.005074623	0.20010051	0.0233228	0.021078328	0.07587793	0.14712727	0.00072023895	0.14250661	0.009901312	0.0026773142	0.004358321	0.13913663	0.048323773	0.65466154	0.28240794	0.008537825	0.03722931	0.5513167	0.01512389	0.2197246	0.16480961
Danish	Danish	0.9864212	0.021316407	0.07574542	0.0094209835	0.018773224	0.02927376	0.031385478	0.02614598	0.018907564	0.044465832	0.039938193	0.024269307	0.008313196	0.06652715	0.012951882	0.08930249	0.0089655835	0.008297343	0.019254653	0.010979239	0.004215774
Finnish	Finnish	0.009534641	0.018654115	0.0085620815	0.99770504	0.001476086	0.007479056	0.0028109855	0.028359853	0.009069089	0.0030510894	0.00019048153	0.016141078	0.010661213	0.035175342	0.03483099	0.0091063995	0.0005873727	0.012989018	0.000676552	0.0022892174	0.0053061945
Spanish	Basque	0.0010643671	0.037349015	0.02964276	0.00086055615	0.06511264	0.024912272	0.001073499	0.23323081	0.027551483	0.0005661497	0.0035798661	0.00031772102	0.025538271	0.06737103	0.22827682	0.0114836935	0.047587153	0.11947469	0.021638382	0.8016123	0.4697569
Portuguese	Russian	0.0007878421	0.1110486	0.062961586	0.00069086294	0.08944952	0.14500554	0.00013816693	0.018477721	0.0032218427	0.00063489296	0.0042165946	0.005531573	0.23906477	0.8937316	0.10431586	0.0011417561	0.23172626	0.055237595	0.00405836	0.02490482	0.1734883
Finnish	Finnish	0.0040090815	0.0012321965	0.00055096595	0.99975157	0.00012668017	0.00023207595	0.00041406314	0.0030895367	0.0012029067	0.0005679261	3.8681388e-05	0.0008560246	0.00088539923	0.0013289414	0.0043532713	0.0005290991	3.5170902e-05	0.020847458	0.00063362624	0.0010926207	0.0029252165
Danish	Danish	0.9939296	0.05683692	0.051268097	0.02608659	0.010906019	0.047879864	0.009277935	0.008546415	0.008595687	0.010449464	0.0050892876	0.010608018	0.015633002	0.029065667	0.013432075	0.006442107	0.0033915516	0.032873176	0.0066791633	0.013251439	0.0070043677
English	German	0.006163477	0.48256364	0.2548717	0.002167053	0.1459351	0.7517713	0.00211259	0.016553264	0.012621211	0.0022846663	0.0057147034	0.029392269	0.13850868	0.14954855	0.062405653	0.14143099	0.19772209	0.010022116	0.059116486	0.032430686	0.071734235
Basque	Italian	0.0010794791	0.1368063	0.046257313	0.00075267203	0.16183247	0.09214296	0.00025025586	0.7941228	0.005824892	0.00059965055	0.04515052	0.0032136845	0.13013394	0.18252982	0.20354617	0.037996743	0.22729222	0.13006775	0.08320286	0.32301658	0.1969254
Hungarian	Polish	0.10419937	0.5164873	0.23433587	0.026808694	0.1911094	0.16362712	0.3180525	0.093677655	0.019438311	0.027138129	0.021988826	0.54850453	0.042653877	0.29344347	0.16507353	0.1113919	0.08900095	0.100233756	0.18653713	0.08326505	0.06151216
Arabic	Arabic	0.00047793172	0.028418254	0.035036977	0.006455405	0.07099287	0.016640225	0.00053468446	0.22098729	0.014032045	0.0016925256	0.06968305	0.00057998474	0.09696679	0.02158674	0.38752303	0.045723148	0.09708914	0.06699915	0.854293	0.11031166	0.14380825
Polish	Polish	0.057385817	0.04457127	0.053341758	0.004073291	0.1399411	0.038512494	0.004221094	0.021918362	0.0024917962	0.004090926	0.007872178	0.873522	0.21455394	0.39672038	0.011054036	0.011768167	0.057701062	0.0024828333	0.002438093	0.0050379946	0.010944843
Finnish	Finnish	0.00307968	0.00030754227	0.00024286917	0.9999474	0.00018930984	0.00024510783	0.0001423443	0.0033957413	0.000583966	0.00041944385	1.9190182e-05	0.00020527803	0.000702846	0.0013193032	0.005202611	0.004750257	2.6098422e-05	0.005375413	0.00051831955	0.0007068169	0.0013304624
Swedish	Swedish	0.0008115124	0.2415564	0.022632234	0.0005225655	0.41622576	0.230724	0.00024504794	0.10014256	0.04243195	0.00022641841	0.006933324	0.0030803343	0.08623594	0.09862087	0.16305035	0.7650347	0.16889907	0.00651251	0.20387544	0.028392367	0.052974768
Swedish	Swedish	0.0011907833	0.034362156	0.029804092	0.034519248	0.016029917	0.036706276	0.008363008	0.052537095	0.05596306	0.013831223	0.0018482276	0.013624882	0.011658743	0.04090409	0.040735207	0.99213976	0.008397998	0.023109335	0.007174083	0.013755467	0.011674013
French	Basque	0.001708068	0.09175196	0.016887948	0.0008585372	0.35050088	0.04610238	0.0020377543	0.3440727	0.07180893	0.0018245794	0.016211165	0.0036441074	0.12801018	0.38886997	0.38596714	0.04571998	0.316688	0.09866313	0.2784241	0.45914784	0.15956353
Basque	Basque	0.014063861	0.17257145	0.08840884	0.0037129088	0.28828657	0.15592931	0.0053341514	0.35285532	0.020669064	0.01137065	0.04278594	0.022452928	0.041977856	0.2598051	0.10845126	0.020345908	0.34657705	0.18575937	0.14084491	0.6433068	0.24000408
Portuguese	Dutch	0.004497229	0.5862546	0.28842205	0.0023369843	0.21241564	0.3085252	0.003192861	0.054122455	0.084284835	0.0028337848	0.038325787	0.0048788176	0.32177287	0.2146242	0.16468503	0.27608803	0.36893743	0.03169825	0.10898553	0.028150303	0.13602702
German	English	0.013221621	0.2865465	0.56115896	0.0027784735	0.17248043	0.19714357	0.004537059	0.121880025	0.05060818	0.0049867216	0.037009094	0.010510994	0.38955528	0.16406953	0.1393241	0.14791083	0.29812843	0.06887709	0.20565063	0.15014288	0.36990798
Finnish	Finnish	0.0025781463	0.0001769061	0.0001353067	0.99997157	5.180012e-05	5.678549e-05	0.00071492756	0.0025323732	0.001210407	0.0017975565	7.629185e-05	0.000111011075	0.00031930069	0.0003604205	0.0026978718	0.001405421	3.3408298e-05	0.004928406	0.00037612504	0.0020024537	0.0008690977
Japanese	Japanese	0.0006492333	0.013389551	0.01857964	0.0014401879	0.05785391	0.00976278	0.0013756399	0.079101674	0.92087376	0.008268115	0.010435388	0.00037205845	0.013254265	0.026178012	0.095537506	0.095171414	0.19731522	0.030003602	0.118342586	0.25904644	0.039955217
Japanese	Japanese	0.018722357	0.015145594	0.0041482486	0.040162653	0.043170854	0.002962271	0.002298587	0.13236707	0.9543962	0.03433837	0.01289581	0.04598248	0.0869061	0.020044288	0.052304	0.020972556	0.034278493	0.0032140417	0.2273062	0.0067414194	0.00549507
German	German	0.0010017651	0.38200578	0.029344423	3.598396e-05	0.053277634	0.9189248	1.5945841e-05	0.0050689173	0.0012132409	7.16131e-05	0.0025047988	0.00056561694	0.014308143	0.0678235	0.012059931	0.013734351	0.021079047	0.0016058421	0.005790252	0.005284223	0.016348112
Mandarin	Mandarin	0.004454089	0.017632533	0.019333178	0.012267666	0.007836158	0.01623889	0.010288237	0.013256738	0.025936766	0.19600101	0.8462095	0.0071155643	0.010322572	0.008413291	0.013864711	0.30698186	0.0592062	0.0062563424	0.38095918	0.0063085454	0.0025062938
Finnish	Finnish	0.005528688	0.0009710509	0.0009110572	0.99997205	0.0005930853	0.0006078617	0.00024035618	0.0007148815	0.00059302343	0.0019118974	0.00011502978	0.002092531	0.00019431216	0.0023844342	0.0007054588	0.002527879	0.001066599	0.00010510964	0.00014241014	0.0003106761	0.00020393298
Danish	Japanese	0.13949059	0.22892407	0.087228626	0.06799358	0.19959639	0.11518542	0.017875263	0.19263606	0.7430719	0.078807525	0.10018736	0.29056326	0.18645778	0.24837884	0.12795794	0.10399174	0.1739503	0.010817439	0.128282	0.03235874	0.031834587
Spanish	Japanese	0.0036504029	0.0060615195	0.012838685	0.36671332	0.052394424	0.0018445769	0.121727906	0.27960235	0.597578	0.110153034	0.009351548	0.036895927	0.06372642	0.045768082	0.5769012	0.123062134	0.02600974	0.007944083	0.18317683	0.029009702	0.09813662
Korean	Danish	0.5000151	0.06142512	0.07913004	0.19106966	0.10744623	0.06298938	0.12817	0.23182589	0.084830366	0.432351	0.041620623	0.05070043	0.036355592	0.08027693	0.17940974	0.42347214	0.0916168	0.01918963	0.25465903	0.34935275	0.06625763
Danish	Danish	0.96062875	0.098537005	0.03396629	0.027562045	0.040198196	0.042293925	0.0026620864	0.051088486	0.020224366	0.229211	0.006552415	0.0020811707	0.0060747946	0.06173493	0.019955741	0.024008276	0.008724097	0.0009325061	0.010402893	0.038680214	0.0070523373
Estonian	Spanish	0.0040188115	0.07469053	0.018301249	0.0012470635	0.1545045	0.067801245	0.0008583981	0.3734223	0.0035302727	0.00073604257	0.014636842	0.0023015374	0.053489238	0.27430442	0.5855277	0.006473485	0.087530084	0.45957217	0.039127722	0.40225634	0.15074714
Catalan	Basque	0.0031801467	0.071466975	0.050626617	0.004468466	0.27941063	0.067012504	0.0015944678	0.11346086	0.11416255	0.0029527748	0.013929313	0.0073862253	0.1383544	0.22907658	0.3930957	0.34849837	0.35764578	0.12997119	0.29022178	0.5096729	0.21721081
Hungarian	Dutch	0.017328527	0.8344632	0.32239565	0.01400882	0.153276	0.24692243	0.15237537	0.020673852	0.008075916	0.004673924	0.034078497	0.050328236	0.10918824	0.17505589	0.016444322	0.21007757	0.017915174	0.0015690256	0.0042856643	0.0014511986	0.005566468
Spanish	Russian	0.0028580197	0.16962342	0.04054518	0.0016489831	0.41093832	0.14770491	0.0014493916	0.46107674	0.023560515	0.0007270283	0.032216728	0.003090181	0.18262331	0.4876759	0.4103734	0.016855845	0.1417794	0.06396388	0.124469765	0.25207826	0.14693756
Mandarin	Mandarin	0.05145629	0.13338406	0.31963572	0.03669106	0.04451024	0.096248455	0.04699847	0.042408783	0.014802158	0.10448702	0.9065389	0.038228758	0.088111125	0.030201396	0.02557797	0.106903166	0.034380842	0.0026078306	0.06572848	0.0055457694	0.009297026
German	French	0.0020028567	0.1618137	0.12471044	0.002140758	0.4082299	0.37450254	0.0016200489	0.2589417	0.21883923	0.008420241	0.13718587	0.011837643	0.29717734	0.26898968	0.25035208	0.19987567	0.24769062	0.06267062	0.3313493	0.20604141	0.19119714
Italian	Russian	0.0009829104	0.17540519	0.09046887	0.0025968468	0.16130924	0.13241029	0.00028029206	0.47896713	0.016244795	0.0012368257	0.020174092	0.0034413394	0.073596224	0.68426746	0.18092236	0.017759103	0.13606122	0.3215381	0.010444729	0.2028975	0.13240525
Japanese	Japanese	0.0045101014	0.010116909	0.013526498	0.035629045	0.08164681	0.0045428677	0.043175388	0.02832661	0.9861881	0.017586118	0.0033698562	0.05151701	0.015916487	0.053728525	0.03243246	0.06989977	0.042252656	0.002584998	0.05096371	0.007232549	0.0032344542
French	Japanese	0.00045551162	0.19493093	0.042812023	0.0006235152	0.58495563	0.09950269	0.00025070933	0.19068857	0.67602277	0.0005502668	0.028876835	0.0020762198	0.03831261	0.22260445	0.043304298	0.015010576	0.22506247	0.0803966	0.019501384	0.043030176	0.03764757
Mandarin	German	0.0048086117	0.28135833	0.374992	0.000590763	0.25771028	0.6994421	0.00048547078	0.066556394	0.04781555	0.0032085427	0.2742624	0.0071717286	0.028553957	0.25435343	0.03393346	0.0529834	0.2579725	0.027989531	0.039826717	0.051696684	0.038750924
Basque	Basque	0.0006986453	0.049034435	0.025775494	0.00027927523	0.10361521	0.043511227	0.0020048532	0.20514446	0.045445878	0.0020715513	0.012124449	0.00093195407	0.025973704	0.069611095	0.08421921	0.04001327	0.21671559	0.043099992	0.048529558	0.9320177	0.07711018
Finnish	Finnish	0.031636633	0.032008618	0.007052921	0.95157397	0.01434106	0.004902054	0.00709604	0.17270422	0.063494064	0.015812762	0.0011212099	0.015655136	0.03207124	0.05799905	0.21807285	0.05073546	0.004917963	0.04354591	0.008766243	0.018510455	0.030575383
Finnish	Finnish	0.0006618664	0.0014400645	0.00044868636	0.9999448	0.0007743849	8.2322105e-05	0.00015342292	0.003033815	0.00013139902	0.00044102	9.021225e-06	0.0001107896	0.004033424	0.0025947243	0.0051718573	0.006684805	4.9345213e-05	0.0015600806	0.00051259843	0.000119252065	0.0006072313
Swedish	Swedish	0.07223748	0.052675527	0.05703922	0.076915175	0.07247181	0.07986763	0.018654749	0.056619927	0.02029906	0.09280891	0.018528443	0.42071736	0.11060756	0.15026014	0.08231223	0.8281509	0.10837283	0.0088349655	0.19566998	0.019347977	0.058100395
Mandarin	Mandarin	0.017333724	0.032851603	0.045339372	0.009439253	0.07106715	0.012357723	0.00649601	0.05738734	0.3178647	0.36034557	0.84064543	0.1517111	0.12970081	0.055960283	0.0220967	0.018606568	0.072382085	0.002202014	0.030718379	0.0071629514	0.017934814
Italian	Italian	0.023968907	0.014502521	0.021876251	0.33453953	0.08130537	0.009521379	0.23700894	0.61597	0.06823216	0.064777195	0.0122304475	0.035050746	0.031020043	0.12544687	0.28728604	0.52266204	0.036795124	0.11866127	0.08291344	0.16750988	0.10733057
Swedish	Swedish	0.15586197	0.10728901	0.33409733	0.2058355	0.114372216	0.03693563	0.040732726	0.22805129	0.4204382	0.18998203	0.06517024	0.07128234	0.18780659	0.22807045	0.40496764	0.5029672	0.0725791	0.013896711	0.057581306	0.039454762	0.072869554
Korean	Korean	0.012907671	0.0074244207	0.0071691577	0.011049781	0.019191755	0.007498603	0.13196264	0.020209922	0.007953236	0.98471963	0.01773897	0.053794496	0.06449806	0.035838928	0.016988315	0.01708089	0.023050254	0.007538987	0.041555986	0.0064025032	0.005681244
Polish	Polish	0.17379612	0.4659241	0.14687474	0.0086711	0.25861752	0.091739304	0.011690172	0.16112287	0.0438135	0.038796727	0.042835467	0.5715054	0.15175773	0.5054085	0.06461664	0.026101826	0.112917	0.011369189	0.008150859	0.01532876	0.0358063
German	Mandarin	0.013882544	0.2679684	0.11209735	0.000377144	0.4063682	0.51301825	0.0012702431	0.15229282	0.009817798	0.003326325	0.62066936	0.031703774	0.065576665	0.18720508	0.056964025	0.03019327	0.13436422	0.011560522	0.0859878	0.07458762	0.05409675
Catalan	Catalan	0.007829539	0.07880119	0.08665104	0.011996005	0.34121117	0.038611457	0.003227157	0.33481416	0.048671342	0.009231039	0.023120303	0.01481414	0.24527438	0.40797108	0.38129663	0.027006673	0.29320943	0.08317635	0.060974486	0.17570612	0.5026378
Japanese	Japanese	0.002090247	0.015732067	0.011102124	0.05125814	0.04908814	0.005523262	0.0047472306	0.028807178	0.96822405	0.050378274	0.007015153	0.11464178	0.006078475	0.049116436	0.009612914	0.19160062	0.03160647	0.01407045	0.0062684277	0.0033713814	0.004121727
Dutch	Turkish	0.0050735977	0.23656341	0.09007169	0.002129073	0.4435397	0.08613374	0.0027828873	0.10691295	0.013988546	0.0023690516	0.044648275	0.016023936	0.50730973	0.33483535	0.10696258	0.031362552	0.51027024	0.065106176	0.107117064	0.07172534	0.23392928
Korean	Korean	0.05661589	0.0046005053	0.003210707	0.027795646	0.020153243	0.0039337054	0.0013447576	0.012091093	0.036784533	0.9485382	0.1978501	0.16757438	0.019686634	0.018712698	0.025645211	0.020401584	0.01208889	0.010187408	0.158143	0.0058952156	0.003445552
Hungarian	Russian	0.0316227	0.28152314	0.049851805	0.120187834	0.25978634	0.023880467	0.010802132	0.31344363	0.13539971	0.020887176	0.0076434184	0.027891656	0.05696189	0.78491163	0.2719472	0.12656441	0.037550244	0.007376129	0.04954663	0.057730306	0.015135599
Estonian	Estonian	0.0027904497	0.07658841	0.030005611	0.01455632	0.14009275	0.0477068	0.0031351421	0.15622178	0.041104004	0.0024388295	0.009115365	0.008698258	0.15825987	0.48998436	0.43601945	0.060289267	0.1863459	0.597741	0.06296228	0.14914788	0.2602614
Polish	Polish	0.008563614	0.16598152	0.04856241	0.0145542845	0.043737903	0.11607454	0.0004026281	0.093318895	0.017240016	0.0045402376	0.00075532956	0.7525065	0.51745385	0.26710328	0.12568837	0.03359093	0.020949852	0.03028277	0.0016179233	0.0047262516	0.14736995
Danish	Danish	0.8971259	0.24050955	0.07101518	0.026515424	0.028439818	0.032145455	0.32118306	0.03578382	0.039626826	0.06468343	0.052868024	0.03783329	0.0303201	0.042597547	0.03335155	0.090125665	0.01676728	0.011416776	0.049428456	0.019928683	0.009568963
Dutch	Polish	0.15563455	0.20528384	0.044589046	0.010143274	0.0588318	0.27972585	0.010208781	0.019570703	0.03761285	0.04080365	0.023930082	0.87009436	0.14845037	0.11393312	0.012601383	0.100739226	0.1345907	0.006804608	0.15821722	0.002739379	0.01035446
Korean	Turkish	0.026385631	0.04814172	0.11336472	0.011463101	0.20684108	0.044499543	0.025830008	0.1498567	0.6233296	0.27410263	0.061196998	0.07299189	0.02890261	0.06936704	0.0322258	0.06832268	0.63341975	0.011247341	0.14469703	0.09785159	0.01255874
Korean	Korean	0.07993316	0.00956439	0.01079558	0.024587754	0.01070811	0.0077923522	0.03854274	0.025077326	0.014171764	0.99008393	0.044941857	0.007990916	0.022489613	0.0076387892	0.014186571	0.054616287	0.035172258	0.0063130967	0.05225065	0.013156757	0.0053964853
Polish	Polish	0.069570385	0.12128061	0.10978218	0.054148745	0.15642697	0.056887764	0.032928266	0.09068939	0.023585683	0.08705088	0.010036263	0.7525881	0.18310006	0.47338966	0.05627638	0.14340551	0.24593344	0.050130546	0.07693676	0.019983172	0.056197196
Catalan	Basque	0.0049929614	0.048800405	0.055455454	0.018465346	0.2162451	0.0241165	0.0039407313	0.2872971	0.017547967	0.027407654	0.020782264	0.0067470227	0.08243716	0.19068828	0.39206988	0.013038434	0.2778923	0.06323249	0.085850485	0.7024652	0.2892151
Catalan	Turkish	0.0016818865	0.17367172	0.16295469	0.00072631723	0.2763361	0.088343866	0.0020768624	0.15457648	0.03275319	0.0016942719	0.02926764	0.0010810099	0.1488441	0.08765143	0.21320452	0.50423867	0.5140794	0.0339906	0.44073886	0.10461614	0.1819457
Italian	Japanese	0.005325352	0.09033831	0.118350476	0.008827795	0.1354635	0.120403565	0.0036618763	0.12687124	0.79571974	0.0061341734	0.052345023	0.01360246	0.0718962	0.21025689	0.111913644	0.1799417	0.34544116	0.24288182	0.056802306	0.08544544	0.09750275
Mandarin	Mandarin	0.20314485	0.021355107	0.03282525	0.02499379	0.021215243	0.03278205	0.008932578	0.02697065	0.070487015	0.4078499	0.87911826	0.031226845	0.00975798	0.015109795	0.013632349	0.064080924	0.022924948	0.008724616	0.061049294	0.01201293	0.004392107
German	Catalan	0.0054825568	0.21160933	0.06595233	0.0071345675	0.16240525	0.25936654	0.0020138388	0.06310552	0.0073786806	0.0020350625	0.014146319	0.02007736	0.17020836	0.5364507	0.27472827	0.01374617	0.069700435	0.11487963	0.026094986	0.042124823	0.6630011
Spanish	Hungarian	0.13530147	0.35993457	0.45909426	0.11486469	0.13445339	0.1761901	0.6475407	0.11815167	0.047656376	0.0702346	0.15972152	0.114686854	0.15028411	0.14553456	0.1717124	0.096316524	0.040453214	0.03570843	0.04145359	0.04256713	0.104652666
Korean	Korean	0.07179481	0.055214226	0.023717947	0.011351574	0.08388286	0.035372276	0.019595496	0.1141689	0.037115354	0.917554	0.023763234	0.10595885	0.07270995	0.2458831	0.030770434	0.044873044	0.20734265	0.0071195043	0.033362556	0.03530972	0.014744817
Danish	Danish	0.89829123	0.014366389	0.05333801	0.29995567	0.015140424	0.044192478	0.013482608	0.03099132	0.063941166	0.17453285	0.052254718	0.04190577	0.026010083	0.046577875	0.03700601	0.2067721	0.014449794	0.03921969	0.09246387	0.015540297	0.013362665
Catalan	Arabic	0.003964633	0.077193856	0.057673097	0.0020553903	0.1480656	0.047520187	0.0028643105	0.18921204	0.023881426	0.0042660404	0.0068170573	0.004338911	0.13999274	0.16361599	0.39002818	0.21251011	0.39737418	0.026165582	0.55474246	0.39258483	0.25680062
